,plot_id,x,y,project_id,Strata
1536,7681,-1321680,2565720,3130,99
1537,7686,-1631160,1660170,3130,99
1538,7691,-1353810,1108410,3130,99
1539,7696,-1224600,1925700,3130,99
1540,7701,-200580,391890,3130,99
1541,7706,700170,1209120,3130,99
1542,7711,1386330,499050,3130,99
1543,7716,-1707570,2843850,3130,99
1544,7721,-1185960,1236180,3130,99
1545,7726,-1155930,2364060,3130,99
1546,7731,-416250,1140510,3130,99
1547,7736,-2169630,2024970,3130,99
1548,7741,-408060,1884900,3130,99
1549,7746,-15900,640650,3130,99
1550,7751,-352830,1694310,3130,99
1551,7756,1392060,2012040,3130,99
1552,7761,1284330,2232690,3130,99
1553,7766,-543660,2838030,3130,99
1554,7771,-1864110,2866170,3130,99
1555,7776,-1146990,2423340,3130,99
1556,7781,-1093530,2034150,3130,99
1557,7786,-937410,1435020,3130,99
1558,7791,1127610,2072130,3130,99
1559,7796,507450,1124490,3130,99
1560,7801,-138870,1677330,3130,99
1561,7806,-794310,2574690,3130,99
1562,7811,-1164030,2182140,3130,99
1563,7816,-1800510,2995170,3130,99
1564,7821,-1181430,1955250,3130,99
1565,7826,20880,1403700,3130,99
1566,7831,-877440,1879350,3130,99
1567,7836,955650,900390,3130,99
1568,7841,-1528290,2093970,3130,99
1569,7846,-1960260,1953690,3130,99
1570,7851,-1956330,1353300,3130,99
1571,7856,2074350,2583060,3130,99
1572,7861,30210,2372040,3130,99
1573,7866,-933900,1021170,3130,99
1574,7871,776310,2301510,3130,99
1575,7876,-2003010,3044250,3130,99
1576,7881,-1171740,1829940,3130,99
1577,7886,-437190,731250,3130,99
1578,7891,-1879860,2784390,3130,99
1579,7896,-1949010,2331330,3130,99
1580,7901,-245310,882330,3130,99
1581,7906,-538860,2669040,3130,99
1582,7911,-1827360,2381730,3130,99
1583,7916,347850,1839720,3130,99
1584,7921,1156200,1850880,3130,99
1585,7926,-1497840,1099350,3130,99
1586,7931,-1535850,2690100,3130,99
1587,7936,1148070,847380,3130,99
1588,7941,1096590,2317260,3130,99
1589,7946,-1270200,1473330,3130,99
1590,7951,177600,2504790,3130,99
1591,7956,-504120,827130,3130,99
1592,7961,1224480,816180,3130,99
1593,7966,-908790,1336920,3130,99
1594,7971,22170,2469270,3130,99
1595,7976,-656850,980220,3130,99
1596,7981,-585540,2515680,3130,99
1597,7986,-1102470,2841900,3130,99
1598,7991,879510,1250970,3130,99
1599,7996,-2065620,1912140,3130,99
1600,8001,-1507080,2971530,3130,99
1601,8006,2247240,2748390,3130,99
1602,8011,874140,2240070,3130,99
1603,8016,-670140,1336410,3130,99
1604,8021,1265130,989370,3130,99
1605,8026,-392220,1544220,3130,99
1606,8031,-2070240,1598280,3130,99
1607,8036,453390,1307460,3130,99
1608,8041,1325100,1490370,3130,99
1609,8046,1896210,2402970,3130,99
1610,8051,-888000,2457510,3130,99
1611,8056,-672240,783540,3130,99
1612,8061,370350,1444380,3130,99
1613,8066,451800,742320,3130,99
1614,8071,-762870,2817960,3130,99
1615,8076,415020,1801320,3130,99
1616,8081,-1633710,2938470,3130,99
1617,8086,-784800,1340310,3130,99
1618,8091,-448620,2446410,3130,99
1619,8096,1348410,2163210,3130,99
1620,8101,1566780,2343420,3130,99
1621,8106,1273440,1513980,3130,99
1622,8111,529110,758820,3130,99
1623,8116,313320,1400100,3130,99
1624,8121,-1660110,2516190,3130,99
1625,8126,558930,2436210,3130,99
1626,8131,1775160,2253840,3130,99
1627,8136,-1625910,1337760,3130,99
1628,8141,2079660,2397870,3130,99
1629,8146,-1239810,1659690,3130,99
1630,8151,297690,2152440,3130,99
1631,8156,391710,1895580,3130,99
1632,8161,1314810,801660,3130,99
1633,8166,-1929120,1778280,3130,99
1634,8171,1482840,1419720,3130,99
1635,8176,279450,1614750,3130,99
1636,8181,1655580,2353080,3130,99
1637,8186,1188300,2209440,3130,99
1638,8191,-563850,2251140,3130,99
1639,8196,1309710,898410,3130,99
1640,8201,795690,2171850,3130,99
1641,8206,1549860,1711830,3130,99
1642,8211,-74130,1214760,3130,99
1643,8216,781350,1081620,3130,99
1644,8221,-1171830,1670730,3130,99
1645,8226,775470,1558650,3130,99
1646,8231,-1809390,2776470,3130,99
1647,8236,-62310,2175750,3130,99
1648,8241,-587940,2494110,3130,99
1649,8246,1446180,2083440,3130,99
1650,8251,-563730,2537520,3130,99
1651,8256,-1181910,2702910,3130,99
1652,8261,-847800,1234950,3130,99
1653,8266,-371760,1640460,3130,99
1654,8271,1546440,604290,3130,99
1655,8276,1401420,1244460,3130,99
1656,8281,10440,1123740,3130,99
1657,8286,-1730400,2380410,3130,99
1658,8291,-1088040,1134480,3130,99
1659,8296,-561390,844050,3130,99
1660,8301,262560,1174500,3130,99
1661,8306,-37980,1607910,3130,99
1662,8311,-1500720,1492590,3130,99
1663,8316,1072320,1196850,3130,99
1664,8321,393750,1420590,3130,99
1665,8326,-552570,1950270,3130,99
1666,8331,-1400070,2614440,3130,99
1667,8336,-928770,2610420,3130,99
1668,8341,1182210,2127300,3130,99
1669,8346,1520490,2124870,3130,99
1670,8351,1027740,2463510,3130,99
1671,8356,-1460850,2221290,3130,99
1672,8361,-1597380,1521240,3130,99
1673,8366,-1231530,2211810,3130,99
1674,8371,706320,2067750,3130,99
1675,8376,-185100,2709900,3130,99
1676,8381,-2010390,1701240,3130,99
1677,8386,-698160,1746600,3130,99
1678,8391,165480,2482890,3130,99
1679,8396,-924450,1123650,3130,99
1680,8401,-1529700,2039820,3130,99
1681,8406,1073460,2485290,3130,99
1682,8411,-1640490,2204880,3130,99
1683,8416,-515910,1347120,3130,99
1684,8421,1170,1532520,3130,99
1685,8426,1704750,2403300,3130,99
1686,8431,-732180,1486290,3130,99
1687,8436,-489960,2289780,3130,99
1688,8441,-797760,2089830,3130,99
1689,8446,-1201470,1116300,3130,99
1690,8451,-1585740,2788590,3130,99
1691,8456,-2162250,1559520,3130,99
1692,8461,-166260,431250,3130,99
1693,8466,-440340,2814990,3130,99
1694,8471,-738990,1033620,3130,99
1695,8476,66780,2391870,3130,99
1696,8481,-2106780,2401020,3130,99
1697,8486,1250670,896790,3130,99
1698,8491,272640,984570,3130,99
1699,8496,458490,1319670,3130,99
1700,8501,-1499220,2344500,3130,99
1701,8506,-1713870,2259720,3130,99
1702,8511,-532020,1075080,3130,99
1703,8516,1650750,1986780,3130,99
1704,8521,410550,1932540,3130,99
1705,8526,-816990,1940490,3130,99
1706,8531,-1935990,1535790,3130,99
1707,8536,-348330,1735350,3130,99
1708,8541,20250,948930,3130,99
1709,8546,-682350,2834910,3130,99
1710,8551,1670670,2462730,3130,99
1711,8556,-1381710,1751670,3130,99
1712,8561,698910,1905690,3130,99
1713,8566,1164270,2148900,3130,99
1714,8571,672900,1884600,3130,99
1715,8576,-1266510,2170350,3130,99
1716,8581,-1256580,1556130,3130,99
1717,8586,868980,2433150,3130,99
1718,8591,1439400,2395230,3130,99
1719,8596,1835460,2341170,3130,99
1720,8601,-1203660,2394750,3130,99
1721,8606,-1057110,2634690,3130,99
1722,8611,1481190,1865070,3130,99
1723,8616,-250170,2880300,3130,99
1724,8621,-1769130,1439460,3130,99
1725,8626,630480,1441110,3130,99
1726,8631,-607560,1307640,3130,99
1727,8636,673560,916950,3130,99
1728,8641,1340490,1069980,3130,99
1729,8646,839370,1648590,3130,99
1730,8651,1949490,2631660,3130,99
1731,8656,259350,1350390,3130,99
1732,8661,-374340,1318350,3130,99
1733,8666,-1730100,2040720,3130,99
1734,8671,894510,1371180,3130,99
1735,8676,162780,2525280,3130,99
1736,8681,885300,1746030,3130,99
1737,8686,-1446900,1205160,3130,99
1738,8691,729480,1405830,3130,99
1739,8696,467760,1147800,3130,99
1740,8701,-649710,2347410,3130,99
1741,8706,-1771680,2747250,3130,99
1742,8711,385890,1626450,3130,99
1743,8716,-1166670,1280430,3130,99
1744,8721,-2200140,1777500,3130,99
1745,8726,-591960,1992750,3130,99
1746,8731,1858440,2183880,3130,99
1747,8736,-189420,738030,3130,99
1748,8741,1505430,1268400,3130,99
1749,8746,-208080,587190,3130,99
1750,8751,1253280,970770,3130,99
1751,8756,95430,910290,3130,99
1752,8761,-210120,938520,3130,99
1753,8766,1953180,2571930,3130,99
1754,8771,-949170,1235370,3130,99
1755,8776,2066250,2392680,3130,99
1756,8781,-1873830,1932660,3130,99
1757,8786,1135110,1071120,3130,99
1758,8791,-1430550,2609190,3130,99
1759,8796,446880,1761990,3130,99
1760,8801,1210140,1954710,3130,99
1761,8806,-115920,530790,3130,99
1762,8811,1510170,1806060,3130,99
1763,8816,-273390,1710270,3130,99
1764,8821,-245400,1000800,3130,99
1765,8826,1688400,1603500,3130,99
1766,8831,633120,1321890,3130,99
1767,8836,818250,1961730,3130,99
1768,8841,-1028820,2550630,3130,99
1769,8846,598800,1896360,3130,99
1770,8851,-1536270,2153580,3130,99
1771,8856,-2050020,2522130,3130,99
1772,8861,-501540,2671020,3130,99
1773,8866,-1170000,2301990,3130,99
1774,8871,980970,1938570,3130,99
1775,8876,1259850,1121820,3130,99
1776,8881,575340,1207140,3130,99
1777,8886,-899790,1263270,3130,99
1778,8891,919860,1767000,3130,99
1779,8896,492960,1137720,3130,99
1780,8901,-1975680,1855260,3130,99
1781,8906,700680,1565640,3130,99
1782,8911,-178590,2555400,3130,99
1783,8916,-654060,1693680,3130,99
1784,8921,-1781220,2296200,3130,99
1785,8926,-1417560,1533840,3130,99
1786,8931,468210,795540,3130,99
1787,8936,1552560,1993470,3130,99
1788,8941,-216690,2069310,3130,99
1789,8946,568230,2020020,3130,99
1790,8951,1203900,1790430,3130,99
1791,8956,421800,1146330,3130,99
1792,8961,909450,2606970,3130,99
1793,8966,183630,914580,3130,99
1794,8971,1623990,2279250,3130,99
1795,8976,1502190,2156280,3130,99
1796,8981,761040,1745670,3130,99
1797,8986,-339120,1172850,3130,99
1798,8991,-974940,2806890,3130,99
1799,8996,-600810,2109630,3130,99
1800,9001,-334230,864750,3130,99
1801,9006,64230,2706720,3130,99
1802,9011,-535530,1394430,3130,99
1803,9016,-195000,2486760,3130,99
1804,9021,-140970,1039950,3130,99
1805,9026,1666140,2340780,3130,99
1806,9031,-400980,1084050,3130,99
1807,9036,579750,1677000,3130,99
1808,9041,-1635240,2011710,3130,99
1809,9046,-1134750,2359710,3130,99
1810,9051,-1686510,2568510,3130,99
1811,9056,-82320,1408770,3130,99
1812,9061,-1474440,2786190,3130,99
1813,9066,1064880,2160630,3130,99
1814,9071,-2030100,2927790,3130,99
1815,9076,-444000,1638720,3130,99
1816,9081,-558750,2058000,3130,99
1817,9086,-1694580,1376340,3130,99
1818,9091,-37920,2127510,3130,99
1819,9096,171870,1603530,3130,99
1820,9101,-546450,1349100,3130,99
1821,9106,-1559250,2856390,3130,99
1822,9111,-1125900,2680110,3130,99
1823,9116,1106220,968460,3130,99
1824,9121,-366750,1539330,3130,99
1825,9126,-1479390,1973850,3130,99
1826,9131,-2022780,1531620,3130,99
1827,9136,1103850,972150,3130,99
1828,9141,1795800,2658900,3130,99
1829,9146,-799980,2101830,3130,99
1830,9151,-2319180,2055540,3130,99
1831,9156,1149720,1853280,3130,99
1832,9161,-2055300,1847610,3130,99
1833,9166,-1977300,1922400,3130,99
1834,9171,-1517640,2020980,3130,99
1835,9176,-329760,1794330,3130,99
1836,9181,643620,1143060,3130,99
1837,9186,-1137840,1609590,3130,99
1838,9191,-117660,796950,3130,99
1839,9196,-84000,1827810,3130,99
1840,9201,-271350,2787240,3130,99
1841,9206,1445460,1455660,3130,99
1842,9211,-1208910,1453350,3130,99
1843,9216,1638420,1983600,3130,99
1844,9221,-63720,838200,3130,99
1845,9226,-58200,2267640,3130,99
1846,9231,542880,2137950,3130,99
1847,9236,-51720,2289090,3130,99
1848,9241,-480210,2867640,3130,99
1849,9246,-347280,1075650,3130,99
1850,9251,304380,1397370,3130,99
1851,9256,-412680,2003910,3130,99
1852,9261,1323750,774540,3130,99
1853,9266,1148610,1889310,3130,99
1854,9271,544230,1958160,3130,99
1855,9276,-1496610,1859730,3130,99
1856,9281,1736130,2441220,3130,99
1857,9286,556860,877470,3130,99
1858,9291,451410,2059350,3130,99
1859,9296,166740,1645890,3130,99
1860,9301,-1790640,2217300,3130,99
1861,9306,-45240,834840,3130,99
1862,9311,-593430,822390,3130,99
1863,9316,-901020,1774920,3130,99
1864,9321,-425250,2293800,3130,99
1865,9326,-1432620,1321530,3130,99
1866,9331,1871010,2637300,3130,99
1867,9336,830580,1300650,3130,99
1868,9341,-309720,1139700,3130,99
1869,9346,957810,1209780,3130,99
1870,9351,297270,1413450,3130,99
1871,9356,-1560030,2541930,3130,99
1872,9361,-1365630,1926120,3130,99
1873,9366,718650,1413960,3130,99
1874,9371,884130,1506390,3130,99
1875,9376,-576030,2366250,3130,99
1876,9381,574020,2100180,3130,99
1877,9386,-1571400,2614080,3130,99
1878,9391,876630,1722810,3130,99
1879,9396,-937920,2139000,3130,99
1880,9401,863730,2310840,3130,99
1881,9406,173100,2834190,3130,99
1882,9411,321690,1107990,3130,99
1883,9416,-833070,2418000,3130,99
1884,9421,-985830,2244300,3130,99
1885,9426,14730,2399910,3130,99
1886,9431,207240,1492860,3130,99
1887,9436,-551040,1563990,3130,99
1888,9441,-1499400,2380680,3130,99
1889,9446,1090470,1650990,3130,99
1890,9451,-2293530,2395500,3130,99
1891,9456,-1419480,2463810,3130,99
1892,9461,-147090,1823520,3130,99
1893,9466,1331370,2099580,3130,99
1894,9471,-2097510,2837100,3130,99
1895,9476,765240,1477560,3130,99
1896,9481,-315420,2198520,3130,99
1897,9486,315060,1333080,3130,99
1898,9491,-1467840,2431440,3130,99
1899,9496,-290340,2616660,3130,99
1900,9501,-155610,1766430,3130,99
1901,9506,1667910,1717980,3130,99
1902,9511,-531990,1632510,3130,99
1903,9516,-124860,1871640,3130,99
1904,9521,-1224240,1400370,3130,99
1905,9526,862500,1633830,3130,99
1906,9531,-2880,921300,3130,99
1907,9536,1756680,2548920,3130,99
1908,9541,1485810,2271210,3130,99
1909,9546,817140,2595690,3130,99
1910,9551,681390,813450,3130,99
1911,9556,-1775400,1785090,3130,99
1912,9561,-551280,1490820,3130,99
1913,9566,-890970,1345080,3130,99
1914,9571,-1221180,1856700,3130,99
1915,9576,-1992210,2200800,3130,99
1916,9581,-132510,1005150,3130,99
1917,9586,-1344480,1383660,3130,99
1918,9591,705090,2586180,3130,99
1919,9596,480240,952770,3130,99
1920,9601,-2021790,3083970,3130,99
1921,9606,-2177970,1491750,3130,99
1922,9611,958350,1558980,3130,99
1923,9616,1196940,1874310,3130,99
1924,9621,1310550,601980,3130,99
1925,9626,677700,1177320,3130,99
1926,9631,774750,1436670,3130,99
1927,9636,-1413960,1535520,3130,99
1928,9641,-1774380,1818660,3130,99
1929,9646,-1672230,2731320,3130,99
1930,9651,603300,2468670,3130,99
1931,9656,1484490,1777860,3130,99
1932,9661,-723960,987900,3130,99
1933,9666,105060,1923000,3130,99
1934,9671,414570,1831440,3130,99
1935,9676,-616200,959280,3130,99
1936,9681,-841260,2321700,3130,99
1937,9686,1547850,1918950,3130,99
1938,9691,-1990830,1992000,3130,99
1939,9696,-630150,1481850,3130,99
1940,9701,1482150,646950,3130,99
1941,9706,-1091280,1411290,3130,99
1942,9711,541590,1890210,3130,99
1943,9716,-571050,2439660,3130,99
1944,9721,96900,1770930,3130,99
1945,9726,-262050,1985520,3130,99
1946,9731,-151800,1244370,3130,99
1947,9736,259950,2614860,3130,99
1948,9741,2008410,2540760,3130,99
1949,9746,929490,2131560,3130,99
1950,9751,-1387710,1143870,3130,99
1951,9756,-346290,673740,3130,99
1952,9761,-1745430,1848300,3130,99
1953,9766,-12330,847380,3130,99
1954,9771,1552980,630510,3130,99
1955,9776,41940,2451150,3130,99
1956,9781,-299670,2626740,3130,99
1957,9786,-1450980,1232460,3130,99
1958,9791,630300,953580,3130,99
1959,9796,106500,1685430,3130,99
1960,9801,-1823160,1826490,3130,99
1961,9806,-309990,454020,3130,99
1962,9811,-843780,1782540,3130,99
1963,9816,-1328640,1557570,3130,99
1964,9821,-1806180,3016050,3130,99
1965,9826,711510,1009170,3130,99
1966,9831,572370,1847970,3130,99
1967,9836,477630,958860,3130,99
1968,9841,-1793970,1363890,3130,99
1969,9846,-224940,733950,3130,99
1970,9851,-1837290,1692030,3130,99
1971,9856,1535850,1249770,3130,99
1972,9861,1359480,1572630,3130,99
1973,9866,-2162070,2289060,3130,99
1974,9871,144600,1873050,3130,99
1975,9876,-1348110,2972070,3130,99
1976,9881,-1776570,2850630,3130,99
1977,9886,-1503270,2435130,3130,99
1978,9891,-423150,714840,3130,99
1979,9896,1048860,2356920,3130,99
1980,9901,-1776120,2593380,3130,99
1981,9906,434820,2488230,3130,99
1982,9911,1227840,1070670,3130,99
1983,9916,-808320,2859600,3130,99
1984,9921,127500,2375160,3130,99
1985,9926,904350,1857840,3130,99
1986,9931,-942780,1933170,3130,99
1987,9936,-392550,1938840,3130,99
1988,9941,116550,1885830,3130,99
1989,9946,1054050,1981500,3130,99
1990,9951,498420,982950,3130,99
1991,9956,1212750,1108440,3130,99
1992,9961,-1457970,1218900,3130,99
1993,9966,-1047810,1239540,3130,99
1994,9971,-599250,2221200,3130,99
1995,9976,36510,2359110,3130,99
1996,9981,-1553220,2343750,3130,99
1997,9986,448290,1848750,3130,99
1998,9991,-1160970,2317740,3130,99
1999,9996,-1528230,2356470,3130,99
2000,10001,-691620,1308510,3130,99
2001,10006,-1390800,1701150,3130,99
2002,10011,704100,890760,3130,99
2003,10016,-629520,2056410,3130,99
2004,10021,-1847490,2363280,3130,99
2005,10026,-460020,901920,3130,99
2006,10031,137700,2489700,3130,99
2007,10036,14130,1718310,3130,99
2008,10041,1184190,1108350,3130,99
2009,10046,944130,2329830,3130,99
2010,10051,1523310,2225130,3130,99
2011,10056,1180020,1752810,3130,99
2012,10061,925410,1960470,3130,99
2013,10066,-350640,1102950,3130,99
2014,10071,-536430,1904820,3130,99
2015,10076,-1820460,1849680,3130,99
2016,10081,-1712310,1391760,3130,99
2017,10086,-2163900,2279820,3130,99
2018,10091,-1182900,2690370,3130,99
2019,10096,-214260,2717130,3130,99
2020,10101,-1447830,2139600,3130,99
2021,10106,-954090,2616840,3130,99
2022,10111,-1709550,2041590,3130,99
2023,10116,-163170,2000700,3130,99
2024,10121,-216300,1274610,3130,99
2025,10126,-789060,2055480,3130,99
2026,10131,723090,2578320,3130,99
2027,10136,-369750,2555730,3130,99
2028,10141,55830,2782740,3130,99
2029,10146,-1368390,2457960,3130,99
2030,10151,86370,1042080,3130,99
2031,10156,1448460,2372310,3130,99
2032,10161,-689910,1194180,3130,99
2033,10166,-2254260,1924530,3130,99
2034,10171,-1173570,1975590,3130,99
2035,10176,1048770,2192040,3130,99
2036,10181,-840270,1893390,3130,99
2037,10186,1355550,886920,3130,99
2038,10191,-884790,2679270,3130,99
2039,10196,-601980,967470,3130,99
2040,10201,-1711350,1297350,3130,99
2041,10206,1364130,1771440,3130,99
2042,10211,-241890,2805240,3130,99
2043,10216,737670,2205210,3130,99
2044,10221,1334220,1883280,3130,99
2045,10226,1274550,958440,3130,99
2046,10231,1034700,807240,3130,99
2047,10236,1764660,1819590,3130,99
2048,10241,-419220,2424600,3130,99
2049,10246,-787770,2506200,3130,99
2050,10251,97230,1559520,3130,99
2051,10256,-1285680,1727820,3130,99
2052,10261,1910520,2710920,3130,99
2053,10266,-2091300,2370780,3130,99
2054,10271,627870,1149480,3130,99
2055,10276,577710,881160,3130,99
2056,10281,-1064490,2861640,3130,99
2057,10286,-2082480,2401890,3130,99
2058,10291,-1210920,2695650,3130,99
2059,10296,603870,2727960,3130,99
2060,10301,1335240,2026290,3130,99
2061,10306,948000,2173260,3130,99
2062,10311,968610,1836270,3130,99
2063,10316,1315260,1011030,3130,99
2064,10321,1100250,1630320,3130,99
2065,10326,920280,1923390,3130,99
2066,10331,-1789740,2532900,3130,99
2067,10336,1189050,1285290,3130,99
2068,10341,-838830,2320830,3130,99
2069,10346,-1407660,1287300,3130,99
2070,10351,-382470,964920,3130,99
2071,10356,1937850,2445780,3130,99
2072,10361,-1780950,2389830,3130,99
2073,10366,811860,1412400,3130,99
2074,10371,-2171670,2377920,3130,99
2075,10376,-1900770,3086730,3130,99
2076,10381,599880,1690980,3130,99
2077,10386,-122070,2315190,3130,99
2078,10391,-628470,1293660,3130,99
2079,10396,-1205010,1900770,3130,99
2080,10401,1749810,2148990,3130,99
2081,10406,-1712340,2954100,3130,99
2082,10411,-323700,1049430,3130,99
2083,10416,-1629570,1297950,3130,99
2084,10421,1584900,1586880,3130,99
2085,10426,939360,1380540,3130,99
2086,10431,1104060,1523520,3130,99
2087,10436,-176490,2135100,3130,99
2088,10441,-1650900,1778550,3130,99
2089,10446,-1012500,1296450,3130,99
2090,10451,-1970100,2487060,3130,99
2091,10456,-492330,1977330,3130,99
2092,10461,-1061820,1101420,3130,99
2093,10466,-296040,1283250,3130,99
2094,10471,1789350,2363730,3130,99
2095,10476,-702570,2580300,3130,99
2096,10481,180030,1878120,3130,99
2097,10486,1154190,1457790,3130,99
2098,10491,-921840,1145430,3130,99
2099,10496,-1861710,1797630,3130,99
2100,10501,-1008720,1296210,3130,99
2101,10506,-707370,1545660,3130,99
2102,10511,-2100450,2273460,3130,99
2103,10516,1268910,1685670,3130,99
2104,10521,747480,1755840,3130,99
2105,10526,1305240,1302300,3130,99
2106,10531,-1974420,1939290,3130,99
2107,10536,-340650,2083470,3130,99
2108,10541,60930,1326060,3130,99
2109,10546,1260090,1134150,3130,99
2110,10551,-1076790,2099580,3130,99
2111,10556,-682110,2532360,3130,99
2112,10561,141990,1759590,3130,99
2113,10566,1684290,1692510,3130,99
2114,10571,906570,1432800,3130,99
2115,10576,154920,1064790,3130,99
2116,10581,226260,2814510,3130,99
2117,10586,1040280,2136180,3130,99
2118,10591,1293540,1180320,3130,99
2119,10596,-77220,689280,3130,99
2120,10601,199710,836250,3130,99
2121,10606,1775130,2572350,3130,99
2122,10611,-2120040,1983780,3130,99
2123,10616,-722550,696720,3130,99
2124,10621,829890,2100900,3130,99
2125,10626,1754430,2156100,3130,99
2126,10631,-578970,1445940,3130,99
2127,10636,1367460,1081770,3130,99
2128,10641,23070,2329290,3130,99
2129,10646,-282450,552300,3130,99
2130,10651,-1543770,2923380,3130,99
2131,10656,-871740,2001960,3130,99
2132,10661,-1234890,1234230,3130,99
2133,10666,-1863630,2978730,3130,99
2134,10671,468330,2239890,3130,99
2135,10676,-2020110,2405640,3130,99
2136,10681,-534960,840360,3130,99
2137,10686,-796620,2450130,3130,99
2138,10691,-2183250,2582910,3130,99
2139,10696,1414440,1311330,3130,99
2140,10701,-15990,711150,3130,99
2141,10706,-606540,1584420,3130,99
2142,10711,-142020,1848630,3130,99
2143,10716,1919370,2510550,3130,99
2144,10721,581580,2099370,3130,99
2145,10726,-1155540,1497000,3130,99
2146,10731,691110,1356180,3130,99
2147,10736,49050,757500,3130,99
2148,10741,1419420,1463010,3130,99
2149,10746,-1189890,2876010,3130,99
2150,10751,-1001340,2788740,3130,99
2151,10756,820290,1156890,3130,99
2152,10761,-792420,2153190,3130,99
2153,10766,-1459020,1603350,3130,99
2154,10771,1378260,1712820,3130,99
2155,10776,-348240,2646360,3130,99
2156,10781,1325760,1031520,3130,99
2157,10786,724680,2715780,3130,99
2158,10791,-1991910,2989560,3130,99
2159,10796,1465920,1875900,3130,99
2160,10801,644550,1147770,3130,99
2161,10806,-747930,2646300,3130,99
2162,10811,-2254500,2493870,3130,99
2163,10816,-1410750,2893680,3130,99
2164,10821,-206010,1823610,3130,99
2165,10826,-20970,1405950,3130,99
2166,10831,-347460,1028700,3130,99
2167,10836,-1673970,1627890,3130,99
2168,10841,455670,2740590,3130,99
2169,10846,-765360,2928540,3130,99
2170,10851,1555140,2101530,3130,99
2171,10856,-1413270,2597670,3130,99
2172,10861,-1405950,2236260,3130,99
2173,10866,210540,730980,3130,99
2174,10871,1697850,2082390,3130,99
2175,10876,618720,1475820,3130,99
2176,10881,1522260,1715430,3130,99
2177,10886,-854130,1945800,3130,99
2178,10891,-575190,2543400,3130,99
2179,10896,971730,1920390,3130,99
2180,10901,410490,2230740,3130,99
2181,10906,1648890,2133120,3130,99
2182,10911,2159070,2868660,3130,99
2183,10916,-1398180,1754460,3130,99
2184,10921,1429110,1966080,3130,99
2185,10926,304800,2159400,3130,99
2186,10931,1743990,1529910,3130,99
2187,10936,1342650,1365810,3130,99
2188,10941,-857640,1749870,3130,99
2189,10946,-2149770,1620090,3130,99
2190,10951,433170,1427400,3130,99
2191,10956,-756420,732870,3130,99
2192,10961,-124740,566310,3130,99
2193,10966,-5190,2027430,3130,99
2194,10971,-742200,2150070,3130,99
2195,10976,-1526550,2820960,3130,99
2196,10981,-1633500,1164000,3130,99
2197,10986,-1002000,2587140,3130,99
2198,10991,-2153940,1910580,3130,99
2199,10996,483150,991320,3130,99
2200,11001,-1560000,2068650,3130,99
2201,11006,-1006260,1122900,3130,99
2202,11011,1618320,1917360,3130,99
2203,11016,446340,710490,3130,99
2204,11021,72420,1754040,3130,99
2205,11026,-307980,1014570,3130,99
2206,11031,-280470,487470,3130,99
2207,11036,1609620,2036820,3130,99
2208,11041,1311510,754740,3130,99
2209,11046,-1452030,1425060,3130,99
2210,11051,-1254180,1716210,3130,99
2211,11056,438240,1101390,3130,99
2212,11061,-552030,2222970,3130,99
2213,11066,-1487160,3028680,3130,99
2214,11071,179070,2302470,3130,99
2215,11076,221070,1452480,3130,99
2216,11081,1112100,1591260,3130,99
2217,11086,328680,2370750,3130,99
2218,11091,-341790,1459380,3130,99
2219,11096,1749090,1848690,3130,99
2220,11101,-1542390,3019350,3130,99
2221,11106,-464100,1203390,3130,99
2222,11111,999060,1893660,3130,99
2223,11116,-1611030,1610610,3130,99
2224,11121,-304560,390960,3130,99
2225,11126,-128670,2767200,3130,99
2226,11131,79470,2878140,3130,99
2227,11136,-669270,1122990,3130,99
2228,11141,-639720,1408440,3130,99
2229,11146,1819710,2474340,3130,99
2230,11151,614220,1524480,3130,99
2231,11156,1696140,2454600,3130,99
2232,11161,-416340,2479350,3130,99
2233,11166,-370890,1466820,3130,99
2234,11171,267390,1033410,3130,99
2235,11176,1547490,1621350,3130,99
2236,11181,-209940,2353560,3130,99
2237,11186,-1503510,2028930,3130,99
2238,11191,-757080,962820,3130,99
2239,11196,989550,2076210,3130,99
2240,11201,-1372620,1167480,3130,99
2241,11206,-1856580,2139030,3130,99
2242,11211,142140,914250,3130,99
2243,11216,129660,1289580,3130,99
2244,11221,-1947120,1270380,3130,99
2245,11226,-1755000,2785770,3130,99
2246,11231,371850,2532660,3130,99
2247,11236,-1812120,2112090,3130,99
2248,11241,-416970,2695920,3130,99
2249,11246,1099710,2115840,3130,99
2250,11251,-119400,873330,3130,99
2251,11256,861210,1322700,3130,99
2252,11261,-271170,420870,3130,99
2253,11266,-2197890,2333190,3130,99
2254,11271,1809390,2286240,3130,99
2255,11276,2105700,3001110,3130,99
2256,11281,-720360,2541420,3130,99
2257,11286,450780,1406490,3130,99
2258,11291,629310,2441130,3130,99
2259,11296,-1282200,1947540,3130,99
2260,11301,1444230,1360680,3130,99
2261,11306,-849750,2026680,3130,99
2262,11311,-1968420,3097890,3130,99
2263,11316,-883290,2126580,3130,99
2264,11321,-989730,2841570,3130,99
2265,11326,286170,2439510,3130,99
2266,11331,-279450,905460,3130,99
2267,11336,298350,2748870,3130,99
2268,11341,1099680,1579170,3130,99
2269,11346,997830,1208910,3130,99
2270,11351,1656540,1482480,3130,99
2271,11356,1029000,2352480,3130,99
2272,11361,-1527060,1502970,3130,99
2273,11366,-914520,1153980,3130,99
2274,11371,-335430,1412100,3130,99
