plot_id,x,y,project_id,Strata
1809,-1719390,1480710,1211,99
1810,1988250,2663490,1211,99
1811,-1491840,2060130,1211,99
1812,-505980,2272410,1211,99
1813,-119220,1000980,1211,99
1814,-106440,766950,1211,99
1815,431370,1899330,1211,99
1816,-460680,2357970,1211,99
1817,957900,1326360,1211,99
1818,-2295990,1984950,1211,99
1819,-1628670,2917740,1211,99
1820,912120,1497060,1211,99
1821,-2018040,2015160,1211,99
1822,1158180,1023840,1211,99
1823,-188790,2186820,1211,99
1824,181890,1202370,1211,99
1825,-1890780,2490750,1211,99
1826,-1025370,1337640,1211,99
1827,1739730,2282010,1211,99
1828,1179960,1838070,1211,99
1829,920490,1780710,1211,99
1830,1974000,2410020,1211,99
1831,227700,1113270,1211,99
1832,-1658280,2136540,1211,99
1833,-1903230,3068670,1211,99
1834,-356520,2886000,1211,99
1835,418710,1733280,1211,99
1836,-1839600,1690590,1211,99
1837,-1945590,2456160,1211,99
1838,-2014350,1832100,1211,99
1839,1488210,431550,1211,99
1840,1149960,1466580,1211,99
1841,-835920,2388000,1211,99
1842,-391560,2026680,1211,99
1843,839460,2233860,1211,99
1844,-1163130,2427870,1211,99
1845,1554120,1401540,1211,99
1846,1509660,1240110,1211,99
1847,-2002410,2096580,1211,99
1848,1597020,2016390,1211,99
1849,1683960,1955820,1211,99
1850,599280,1085460,1211,99
1851,-1552530,2274720,1211,99
1852,-1461810,2791320,1211,99
1853,1976400,2609610,1211,99
1854,-362550,774690,1211,99
1855,-2244750,2423940,1211,99
1856,-1087200,1907850,1211,99
1857,-1563330,1430310,1211,99
1858,-1021200,1574490,1211,99
1859,-2019300,1566570,1211,99
1860,-1445850,2129400,1211,99
1861,1498350,2315370,1211,99
1862,-1094910,2506680,1211,99
1863,-357300,1670340,1211,99
1864,-1478310,1933500,1211,99
1865,84630,2713650,1211,99
1866,155310,2511300,1211,99
1867,-13830,689730,1211,99
1868,175230,2609850,1211,99
1869,-1527120,1540800,1211,99
1870,1504080,1324290,1211,99
1871,1168800,1920990,1211,99
1872,-509100,2396430,1211,99
1873,909180,2669190,1211,99
1874,-1431780,1065330,1211,99
1875,2045460,2691960,1211,99
1876,-1386120,1062540,1211,99
1877,-1122570,2552220,1211,99
1878,1704510,1654020,1211,99
1879,-269070,2344230,1211,99
1880,-219510,2761980,1211,99
1881,-2262330,2332770,1211,99
1882,69240,2909100,1211,99
1883,2019750,2535180,1211,99
1884,-576930,1172460,1211,99
1885,-470640,1619760,1211,99
1886,-324000,1456800,1211,99
1887,-342090,1650540,1211,99
1888,398340,2628930,1211,99
1889,-1536840,1319100,1211,99
1890,96330,2573670,1211,99
1891,1418850,548370,1211,99
1892,1592610,2452110,1211,99
1893,23310,1049010,1211,99
1894,1224990,1126170,1211,99
1895,-2114640,2504460,1211,99
1896,-1701120,2556510,1211,99
1897,-1296840,1299840,1211,99
1898,-1723140,1828530,1211,99
1899,-1351380,1902030,1211,99
1900,-161460,784110,1211,99
1901,-773070,1083300,1211,99
1902,-376710,2576910,1211,99
1903,-734460,1875960,1211,99
1904,-1551660,2879100,1211,99
1905,887160,1305630,1211,99
1906,-881490,949920,1211,99
1907,-134610,2719440,1211,99
1908,-1788720,1770690,1211,99
1909,-721050,1437210,1211,99
1910,227940,2026260,1211,99
1911,15660,2076300,1211,99
1912,-1482450,2066820,1211,99
1913,-751260,1883610,1211,99
1914,-1464360,2066490,1211,99
1915,-671550,1360260,1211,99
1916,-544620,1269690,1211,99
1917,-1594770,2986350,1211,99
1918,-1462230,2715510,1211,99
1919,-882750,2542320,1211,99
1920,907200,1704360,1211,99
1921,-1106550,2194530,1211,99
1922,-1731720,1429530,1211,99
1923,10680,712650,1211,99
1924,-1157790,2704350,1211,99
1925,-812640,2790300,1211,99
1926,-1324740,1300380,1211,99
1927,1354470,2015430,1211,99
1928,755160,1984500,1211,99
1929,-612210,1550250,1211,99
1930,1292640,1062240,1211,99
1931,-1962750,2208330,1211,99
1932,-840570,2910780,1211,99
1933,68640,2819040,1211,99
1934,-331470,1538100,1211,99
1935,271650,768030,1211,99
1936,-1623810,2270310,1211,99
1937,-287820,2161110,1211,99
1938,486780,899310,1211,99
1939,144450,1135170,1211,99
1940,-264120,767460,1211,99
1941,-1438890,2061240,1211,99
1942,-642660,2157210,1211,99
1943,-1538310,1494900,1211,99
1944,-785220,1744710,1211,99
1945,-1725810,2394990,1211,99
1946,996000,945270,1211,99
1947,-2229240,1998300,1211,99
1948,-1379340,2849310,1211,99
1949,1323960,2004750,1211,99
1950,-31560,1942140,1211,99
1951,-1523130,2959230,1211,99
1952,830760,1018620,1211,99
1953,1698270,1471710,1211,99
1954,507120,870180,1211,99
1955,394020,2489100,1211,99
1956,447840,1576740,1211,99
1957,238920,915690,1211,99
1958,-1266000,2772360,1211,99
1959,365100,767640,1211,99
1960,-890760,2374590,1211,99
1961,1163580,1656570,1211,99
1962,436050,998040,1211,99
1963,-2027880,2979120,1211,99
1964,-1039770,1530360,1211,99
1965,341730,2439420,1211,99
1966,1579320,490440,1211,99
1967,1131420,1142580,1211,99
1968,-1207410,1692810,1211,99
1969,-339660,1975500,1211,99
1970,437160,2395530,1211,99
1971,939660,1863240,1211,99
1972,-1530330,2244810,1211,99
1973,-1950000,2644170,1211,99
1974,100050,971190,1211,99
1975,2016420,2583750,1211,99
1976,-1449720,1373430,1211,99
1977,-194280,985860,1211,99
1978,-392040,2209440,1211,99
1979,-972780,2815380,1211,99
1980,-676950,2005080,1211,99
1981,1272840,1959240,1211,99
1982,-1036200,1859910,1211,99
1983,421380,1446510,1211,99
1984,-178590,418950,1211,99
1985,947760,1549080,1211,99
1986,-1099080,2353080,1211,99
1987,1314660,691800,1211,99
1988,-1615890,1479210,1211,99
1989,92070,2885790,1211,99
1990,998190,2183880,1211,99
1991,-1545180,2198340,1211,99
1992,-1063740,1528650,1211,99
1993,-1858380,1608060,1211,99
1994,1926900,2458740,1211,99
1995,1515210,1434450,1211,99
1996,177810,2273550,1211,99
1997,1536240,2316420,1211,99
1998,-1386360,2352750,1211,99
1999,1699950,2514810,1211,99
2000,-252330,1421760,1211,99
2001,56550,660480,1211,99
2002,-2029140,1561650,1211,99
2003,246510,1940850,1211,99
2004,-1303770,2845470,1211,99
2005,-129930,1932840,1211,99
2006,1431480,1767360,1211,99
2007,-185220,2856330,1211,99
2008,-316890,890430,1211,99
2009,-1705800,2808750,1211,99
2010,-74790,2862030,1211,99
2011,1258530,2007690,1211,99
2012,1732860,2280600,1211,99
2013,-372360,1012920,1211,99
2014,1287240,1331310,1211,99
2015,-2160300,2343480,1211,99
2016,-1215510,1212690,1211,99
2017,-1514970,2527710,1211,99
2018,-813570,2202450,1211,99
2019,-1472280,1705590,1211,99
2020,6930,945060,1211,99
2021,907170,1106610,1211,99
2022,-1099380,2042250,1211,99
2023,1177320,1040760,1211,99
2024,1108290,1911210,1211,99
2025,-1075110,1690950,1211,99
2026,-1207380,1691520,1211,99
2027,-1394280,2614890,1211,99
2028,-207180,1052190,1211,99
2029,-400830,598380,1211,99
2030,537930,1740240,1211,99
2031,854730,1644150,1211,99
2032,581670,1468140,1211,99
2033,1269030,1943790,1211,99
2034,808740,2163570,1211,99
2035,-1638450,2392170,1211,99
2036,-514050,2721990,1211,99
2037,-112080,1448820,1211,99
2038,-1669470,2139900,1211,99
2039,1617210,1802490,1211,99
2040,-1062060,2502300,1211,99
2041,2065890,2910060,1211,99
2042,-707490,1297530,1211,99
2043,-2106630,1825980,1211,99
2044,605040,2422590,1211,99
2045,-184140,1300230,1211,99
2046,-1161480,1448580,1211,99
2047,-1571550,1638630,1211,99
2048,-158700,1565160,1211,99
2049,943410,1157100,1211,99
2050,-229530,2325150,1211,99
2051,-81090,1942050,1211,99
2052,-1096710,1732440,1211,99
2053,443610,1629540,1211,99
2054,-1597500,2192520,1211,99
2055,1237080,1668420,1211,99
2056,-461100,1598010,1211,99
2057,1500,1580190,1211,99
2058,-390270,1556820,1211,99
2059,-800760,1731870,1211,99
2060,550260,1847580,1211,99
2061,487710,1267440,1211,99
2062,-1161030,2452680,1211,99
2063,-1662690,2038260,1211,99
2064,1729530,2219400,1211,99
2065,-1173000,2176920,1211,99
2066,770010,1514250,1211,99
2067,-947280,1378290,1211,99
2068,-1108170,1591590,1211,99
2069,-1407600,1114380,1211,99
2070,-1731960,2667600,1211,99
2071,-2042430,1912380,1211,99
2072,-1688730,2358360,1211,99
2073,-1185270,1155210,1211,99
2074,-414930,1148310,1211,99
2075,325170,1919280,1211,99
2076,-2341290,2252610,1211,99
2077,-1510530,1102890,1211,99
2078,-941940,1687470,1211,99
2079,-1054080,2846700,1211,99
2080,-377130,712950,1211,99
2081,-789600,1035120,1211,99
2082,-1922850,2466150,1211,99
2083,-257880,513720,1211,99
2084,-1194510,1167870,1211,99
2085,-266760,1454550,1211,99
2086,66750,1113120,1211,99
2087,-1951260,2609730,1211,99
2088,-735510,2642730,1211,99
2089,-670320,2407290,1211,99
2090,-2175300,1884720,1211,99
2091,-947700,1544880,1211,99
2092,-1646460,2919480,1211,99
2093,17790,733470,1211,99
2094,877920,1567650,1211,99
2095,-2074740,2387040,1211,99
2096,-413610,1257450,1211,99
2097,37560,953700,1211,99
2098,-1165140,1809990,1211,99
2099,347970,2775900,1211,99
2100,-1620360,2143620,1211,99
2101,2007060,2316090,1211,99
2102,-1777020,1315920,1211,99
2103,-1803900,2535990,1211,99
2104,-1878570,2075310,1211,99
2105,945060,2313630,1211,99
2106,649200,900960,1211,99
2107,251190,2507520,1211,99
2108,132360,1224210,1211,99
2109,-1495290,2757240,1211,99
2110,-994260,1316910,1211,99
2111,20130,2477460,1211,99
2112,576690,1144230,1211,99
2113,298890,2702820,1211,99
2114,-1884930,2765760,1211,99
2115,-625680,2823120,1211,99
2116,-615090,1438590,1211,99
2117,-718650,2854620,1211,99
2118,2085090,2749860,1211,99
2119,-1766070,2421450,1211,99
2120,-955680,2570700,1211,99
2121,-195450,2631180,1211,99
2122,-2109390,3102150,1211,99
2123,823200,2472300,1211,99
2124,1150770,1449240,1211,99
2125,-1069710,1043220,1211,99
2126,-1981680,2292030,1211,99
2127,1458870,2103630,1211,99
2128,-104760,927120,1211,99
2129,126210,2301780,1211,99
2130,-1686900,1428000,1211,99
2131,2042910,2938050,1211,99
2132,-1724910,1455990,1211,99
2133,-1787070,2458950,1211,99
2134,1471950,1269360,1211,99
2135,378150,1211280,1211,99
2136,502620,2455920,1211,99
2137,1096410,1223280,1211,99
2138,1030620,1630890,1211,99
2139,-1467810,1790970,1211,99
2140,815940,1110780,1211,99
2141,-2001090,2836020,1211,99
2142,-1953330,1287000,1211,99
2143,620610,1317450,1211,99
2144,-887880,2788800,1211,99
2145,-287850,2061750,1211,99
2146,-343230,1797120,1211,99
2147,-1392120,1919430,1211,99
2148,2152050,2812470,1211,99
2149,-95970,1601940,1211,99
2150,856650,1009260,1211,99
2151,-458010,1463130,1211,99
2152,-256860,930900,1211,99
2153,2310,2376030,1211,99
2154,693360,1131180,1211,99
2155,1202340,1838250,1211,99
2156,-1865220,1617900,1211,99
2157,-925260,2939010,1211,99
2158,1316610,1093200,1211,99
2159,-1082430,2405340,1211,99
2160,-378900,2538000,1211,99
2161,-1401540,1993260,1211,99
2162,476010,2016720,1211,99
2163,-1520910,1162170,1211,99
2164,-1861140,3014670,1211,99
2165,1550460,1445640,1211,99
2166,-309390,748710,1211,99
2167,-1723140,1925400,1211,99
2168,-1868280,1973100,1211,99
2169,670050,944790,1211,99
2170,-1024440,1556490,1211,99
2171,-1636770,2567460,1211,99
2172,-983610,1385250,1211,99
2173,585660,2262210,1211,99
2174,863130,1001970,1211,99
2175,-311880,2140800,1211,99
2176,1023150,962610,1211,99
2177,1465230,2051490,1211,99
2178,223500,2361240,1211,99
2179,-803100,2393940,1211,99
2180,69330,1937370,1211,99
2181,-446790,2870400,1211,99
2182,-783090,977700,1211,99
2183,830670,1235400,1211,99
2184,-535620,2068080,1211,99
2185,-541170,2372220,1211,99
2186,-1411080,1359540,1211,99
2187,-238290,1188090,1211,99
2188,1566930,2408040,1211,99
2189,-515250,1830720,1211,99
2190,24900,1334040,1211,99
2191,-34380,2865540,1211,99
2192,788040,1828230,1211,99
2193,1524390,620400,1211,99
2194,-1845000,2888790,1211,99
2195,1800060,2329530,1211,99
2196,1372590,1972860,1211,99
2197,-253860,710790,1211,99
2198,78420,2627100,1211,99
2199,666750,1760460,1211,99
2200,-1594500,1217310,1211,99
2201,-705810,1067370,1211,99
2202,-1084200,2313420,1211,99
2203,-630930,1748670,1211,99
2204,-1024140,2580180,1211,99
2205,-248850,618240,1211,99
2206,1310310,1300410,1211,99
2207,-564150,2898300,1211,99
2208,111810,1072440,1211,99
2209,-69780,1568460,1211,99
2210,-774270,2770560,1211,99
2211,127350,709260,1211,99
2212,-838830,873360,1211,99
2213,-1897560,2624310,1211,99
2214,336150,826200,1211,99
2215,-308190,1989630,1211,99
2216,1153200,1240350,1211,99
2217,-464310,2384460,1211,99
2218,982680,2339730,1211,99
2219,-390240,1212480,1211,99
2220,1556040,1650690,1211,99
2221,1541670,2289600,1211,99
2222,-12120,1038660,1211,99
2223,-820320,1463640,1211,99
2224,207840,2372220,1211,99
2225,1641930,2406510,1211,99
2226,-1408050,1624740,1211,99
2227,-2205180,2367420,1211,99
2228,1209900,1348260,1211,99
2229,-1237020,1765680,1211,99
2230,-655710,2258850,1211,99
2231,-1869510,2128320,1211,99
2232,-2091660,2370750,1211,99
2233,1778970,2432640,1211,99
2234,-790140,2850960,1211,99
2235,-895830,1236630,1211,99
2236,-72030,2507880,1211,99
2237,553260,720750,1211,99
2238,-730710,1503030,1211,99
2239,546570,2515290,1211,99
2240,-1349220,2724360,1211,99
2241,-144720,2798700,1211,99
2242,-231780,2200320,1211,99
2243,-623430,1003440,1211,99
2244,136410,2041080,1211,99
2245,98790,2676810,1211,99
2246,-610110,1171440,1211,99
2247,-2189010,1569210,1211,99
2248,-2128140,2128680,1211,99
2249,-1486260,2344080,1211,99
2250,1459890,2196030,1211,99
2251,160920,1240200,1211,99
2252,-18240,2344560,1211,99
2253,1797810,2333130,1211,99
2254,-660690,2611770,1211,99
2255,1156500,1460040,1211,99
2256,-2212230,1567080,1211,99
2257,402360,1996290,1211,99
2258,490230,782940,1211,99
2259,1395990,2348280,1211,99
2260,-1748340,2565720,1211,99
2261,-2062170,1812720,1211,99
2262,-146010,2261790,1211,99
2263,-225690,889320,1211,99
2264,-1456410,2353320,1211,99
2265,94680,2682300,1211,99
2266,447960,2293440,1211,99
2267,-1706730,1857780,1211,99
2268,1213410,1825200,1211,99
2269,1628310,2582220,1211,99
2270,-1160520,2185140,1211,99
2271,-829980,1416180,1211,99
2272,-1221390,1464900,1211,99
2273,773610,1661760,1211,99
2274,-924270,1761870,1211,99
2275,-1366710,2458920,1211,99
2276,-129090,1973250,1211,99
2277,95310,1892790,1211,99
2278,530700,1743240,1211,99
2279,778950,2654700,1211,99
2280,-1076880,1113750,1211,99
2281,-2149710,1696290,1211,99
2282,69690,1057110,1211,99
2283,-1321470,1815630,1211,99
2284,685590,1517310,1211,99
2285,1150080,1169370,1211,99
2286,-2058600,2956470,1211,99
2287,-1041870,2074710,1211,99
2288,-274980,1490220,1211,99
2289,1251750,1594290,1211,99
2290,-762480,1028100,1211,99
2291,-6240,1812300,1211,99
2292,1693050,2361990,1211,99
2293,-2191500,1909890,1211,99
2294,-1266630,1940460,1211,99
2295,-529920,1762710,1211,99
2296,1751190,2619570,1211,99
2297,1106550,2090700,1211,99
2298,-1178820,1233090,1211,99
2299,-1210050,1997430,1211,99
2300,650370,2396580,1211,99
2301,-1447200,1548630,1211,99
2302,-1139970,2422620,1211,99
2303,-359430,2553360,1211,99
2304,1096950,2295570,1211,99
2305,-1558830,2624670,1211,99
2306,1391700,831180,1211,99
2307,-608910,918240,1211,99
2308,653370,1307580,1211,99
2309,1564350,1428210,1211,99
2310,-2115720,2839890,1211,99
2311,-1533750,2825760,1211,99
2312,-51060,1944750,1211,99
2313,-67110,2090310,1211,99
2314,-966360,1156620,1211,99
2315,-2020650,2556570,1211,99
2316,-763230,2906190,1211,99
2317,-1398480,2421300,1211,99
2318,767670,1445580,1211,99
2319,36960,1193820,1211,99
2320,-502200,2401080,1211,99
2321,-39900,1742790,1211,99
2322,-198180,383430,1211,99
2323,-985140,2931780,1211,99
2324,-406350,2453340,1211,99
2325,1299690,1660890,1211,99
2326,-1201890,2972610,1211,99
2327,-1793970,2466360,1211,99
2328,1102290,1865520,1211,99
2329,1468710,1418460,1211,99
2330,1128930,1540350,1211,99
2331,1747650,2461650,1211,99
2332,-89040,2769660,1211,99
2333,-105240,1757400,1211,99
2334,1564200,1592490,1211,99
2335,869940,1685550,1211,99
2336,38790,911820,1211,99
2337,903420,1118310,1211,99
2338,-386160,891420,1211,99
2339,295650,2067660,1211,99
2340,1112670,1153020,1211,99
2341,-312270,787260,1211,99
2342,844470,1736070,1211,99
2343,-1722270,1888980,1211,99
2344,477030,2180610,1211,99
2345,-1854420,1343940,1211,99
2346,-91710,747870,1211,99
2347,1444590,2181000,1211,99
2348,923460,2215680,1211,99
2349,1204770,1503180,1211,99
2350,663690,1717320,1211,99
2351,-961920,2048850,1211,99
2352,1511220,2285340,1211,99
2353,-180450,1164870,1211,99
2354,1235820,1572090,1211,99
2355,-1889880,2334600,1211,99
2356,-301650,1673340,1211,99
2357,1566030,1574130,1211,99
2358,210570,877530,1211,99
2359,-245280,2462100,1211,99
2360,-1964760,1625310,1211,99
2361,-510630,1053630,1211,99
2362,11310,2604450,1211,99
2363,-1872810,1681380,1211,99
2364,-803400,1324950,1211,99
2365,-2222940,2094270,1211,99
2366,493620,1391700,1211,99
2367,-2018160,2660730,1211,99
2368,379500,825690,1211,99
2369,-2174730,2210850,1211,99
2370,487260,1056150,1211,99
2371,217650,2109960,1211,99
2372,1090800,1501860,1211,99
2373,90660,1837920,1211,99
2374,597450,1541970,1211,99
2375,37260,831360,1211,99
2376,804000,2031420,1211,99
2377,143070,1123710,1211,99
2378,727320,1968930,1211,99
2379,1251990,1603200,1211,99
2380,-101280,2534370,1211,99
2381,-1423920,2101800,1211,99
2382,-1947630,1848090,1211,99
2383,1272120,1648830,1211,99
2384,-2198070,2681310,1211,99
2385,-410730,912990,1211,99
2386,2104620,2666370,1211,99
2387,1819350,2555160,1211,99
2388,91860,2443410,1211,99
2389,-94890,2309040,1211,99
2390,357060,869550,1211,99
2391,-677340,2703810,1211,99
2392,1611240,2120400,1211,99
2393,425730,1485540,1211,99
2394,576210,1929900,1211,99
2395,514710,2401800,1211,99
2396,-1895940,1666290,1211,99
2397,-888270,1117260,1211,99
2398,-215910,2208330,1211,99
2399,-1204380,2353620,1211,99
2400,385080,2621790,1211,99
2401,-1688040,2834970,1211,99
2402,-1382790,1197060,1211,99
2403,-1325910,1470360,1211,99
2404,-770040,1175820,1211,99
2405,-716040,2377560,1211,99
2406,-1411740,1827240,1211,99
2407,961260,876000,1211,99
2408,384870,2249310,1211,99
2409,-90930,1907040,1211,99
2410,-1418310,2630160,1211,99
2411,-843150,1465980,1211,99
2412,-230010,461220,1211,99
2413,-399360,2659410,1211,99
2414,977820,1940700,1211,99
2415,785400,2300640,1211,99
2416,-1301640,2840460,1211,99
2417,-327030,1028640,1211,99
2418,-1532010,2355660,1211,99
2419,-1805070,1511520,1211,99
2420,-502350,1283220,1211,99
2421,-403620,1238640,1211,99
2422,1535310,629100,1211,99
2423,-1030620,1087020,1211,99
2424,-333630,2432670,1211,99
2425,-934110,2221860,1211,99
2426,-1662660,2820990,1211,99
2427,-493020,1533450,1211,99
2428,-640980,2492700,1211,99
2429,-1036080,1187250,1211,99
2430,-399420,1087380,1211,99
2431,-1187010,2923920,1211,99
2432,865560,2447850,1211,99
2433,453180,1863720,1211,99
2434,349590,1901580,1211,99
2435,-1929780,1843230,1211,99
2436,529770,2155200,1211,99
2437,-429000,1138740,1211,99
2438,-911550,2125710,1211,99
2439,-2074710,1946580,1211,99
2440,-541830,1090560,1211,99
2441,-192270,1955400,1211,99
2442,-509850,2580720,1211,99
2443,-1576020,1683990,1211,99
2444,-1608150,1897050,1211,99
2445,81810,2630160,1211,99
2446,-9180,711060,1211,99
2447,-1306380,2098740,1211,99
2448,915060,2074770,1211,99
2449,-312480,1936500,1211,99
2450,1533390,637590,1211,99
2451,-771210,1819530,1211,99
2452,-1294440,1775190,1211,99
2453,628170,1059900,1211,99
2454,-332010,1426650,1211,99
2455,-2138040,1800300,1211,99
2456,-879210,2388240,1211,99
2457,-811620,1497960,1211,99
2458,-1058160,1858800,1211,99
2459,-259590,435930,1211,99
2460,-1576590,1754760,1211,99
2461,-1150740,1786140,1211,99
2462,-1536510,2575500,1211,99
2463,-647430,2557830,1211,99
2464,-209130,2186250,1211,99
2465,148290,2810370,1211,99
2466,-803340,784890,1211,99
2467,-1076880,1655280,1211,99
2468,-120330,2886420,1211,99
2469,859410,1502070,1211,99
2470,-695310,1574400,1211,99
2471,-705600,2033640,1211,99
2472,-598710,1222560,1211,99
2473,-950520,2648370,1211,99
2474,-722880,948840,1211,99
2475,1287270,1399410,1211,99
2476,88740,2624010,1211,99
2477,-201960,1998090,1211,99
2478,1815480,2534370,1211,99
2479,32310,2288550,1211,99
2480,-1844070,2495550,1211,99
2481,-614130,2328690,1211,99
2482,969930,1809090,1211,99
2483,-132210,1380090,1211,99
2484,-1029330,2486130,1211,99
2485,-1721490,2228190,1211,99
2486,2194050,2732220,1211,99
2487,1749390,2343090,1211,99
2488,1389780,490260,1211,99
2489,870600,2517780,1211,99
2490,340890,1263120,1211,99
2491,92790,1651650,1211,99
2492,1860540,2267640,1211,99
2493,821430,2340420,1211,99
2494,-1275360,1731750,1211,99
2495,-1052760,1407330,1211,99
2496,-616800,2378970,1211,99
2497,-253380,1499610,1211,99
2498,-345870,1083120,1211,99
2499,942450,2069310,1211,99
2500,-685200,2628060,1211,99
2501,-1253400,2553390,1211,99
2502,1043250,1568190,1211,99
2503,-1477290,1525650,1211,99
2504,-1404750,1641150,1211,99
2505,-847290,2774310,1211,99
2506,1753920,2112750,1211,99
2507,1008120,1103550,1211,99
2508,-1723740,2454750,1211,99
2509,676170,1801020,1211,99
2510,-2284650,2198700,1211,99
2511,-891000,1888410,1211,99
2512,-1591860,1763100,1211,99
2513,1361100,1235790,1211,99
2514,-192000,805620,1211,99
2515,614550,1155840,1211,99
2516,-1961430,1677690,1211,99
2517,1281900,1060050,1211,99
2518,-287250,2015880,1211,99
2519,-517920,2264220,1211,99
2520,-577860,1759710,1211,99
2521,-489630,1557510,1211,99
2522,-1615140,1463250,1211,99
2523,-2268450,2370810,1211,99
2524,1082610,1595580,1211,99
2525,-897030,2847870,1211,99
2526,1413210,1582080,1211,99
2527,-925500,2364510,1211,99
2528,1642290,1408710,1211,99
2529,-1308180,1416300,1211,99
2530,761220,1981350,1211,99
2531,-2070870,1932660,1211,99
2532,-1252410,2172720,1211,99
2533,-1126380,1912320,1211,99
2534,-1273290,2458320,1211,99
2535,-293670,2361720,1211,99
2536,1360890,1435650,1211,99
2537,-1751610,1714020,1211,99
2538,784050,2464830,1211,99
2539,806730,1573230,1211,99
2540,-724770,1403790,1211,99
2541,-975000,2152590,1211,99
2542,-1882860,1959690,1211,99
2543,-35610,1505790,1211,99
2544,2007240,2603040,1211,99
2545,-802530,2867970,1211,99
2546,-520230,2872770,1211,99
2547,-1178910,1284510,1211,99
2548,960660,1842480,1211,99
2549,-673770,2719740,1211,99
2550,-1397430,1395510,1211,99
2551,1336200,585060,1211,99
2552,567480,1717740,1211,99
2553,-1964010,1979880,1211,99
2554,-998370,2426310,1211,99
2555,1329180,1831410,1211,99
2556,-1866780,3042150,1211,99
2557,-961020,1770420,1211,99
2558,-1734870,1309140,1211,99
2559,843240,1025820,1211,99
2560,-557280,2642910,1211,99
2561,-173580,2160060,1211,99
2562,-621720,2693280,1211,99
2563,-604740,1324980,1211,99
2564,-380400,1760280,1211,99
2565,-2311530,2102220,1211,99
2566,461010,1774080,1211,99
2567,-1615620,2811210,1211,99
2568,-1370430,2024970,1211,99
2569,-1210320,1535670,1211,99
2570,-1796280,2036970,1211,99
2571,746820,1307850,1211,99
2572,936000,1949850,1211,99
2573,331470,1472100,1211,99
2574,-1598730,2220750,1211,99
2575,1299420,997200,1211,99
2576,-1617000,2013810,1211,99
2577,-1641840,2110500,1211,99
2578,-1363260,1046430,1211,99
2579,1027980,1942830,1211,99
2580,-2231910,2571420,1211,99
2581,1540740,621480,1211,99
2582,212040,2274150,1211,99
2583,-1318200,1492740,1211,99
2584,-424500,1812450,1211,99
2585,-425580,837750,1211,99
2586,95130,2256270,1211,99
2587,-1270650,1400100,1211,99
2588,22110,1188150,1211,99
2589,554910,1776300,1211,99
2590,937140,1935360,1211,99
2591,751620,1332540,1211,99
2592,-703050,1481280,1211,99
2593,1555500,1562280,1211,99
2594,-282240,2278860,1211,99
2595,-1598430,2950650,1211,99
2596,-726270,2857200,1211,99
2597,324030,1599720,1211,99
2598,-1113660,1796700,1211,99
2599,-787410,2121150,1211,99
2600,-1667610,2900610,1211,99
2601,1654290,2200140,1211,99
2602,-1705230,1473690,1211,99
2603,1592070,1399260,1211,99
2604,-1480920,2547780,1211,99
2605,-758490,916830,1211,99
2606,-83730,752640,1211,99
2607,-674130,2776440,1211,99
2608,-1592160,1442400,1211,99
2609,226050,2747490,1211,99
2610,-623760,2778480,1211,99
2611,-510060,1132080,1211,99
2612,-1533780,1961700,1211,99
2613,-106830,2457210,1211,99
2614,1511580,1396110,1211,99
2615,-1068150,2870070,1211,99
2616,-852120,990210,1211,99
2617,441360,1216140,1211,99
2618,179790,2791620,1211,99
2619,-378660,2586420,1211,99
2620,-679950,1721250,1211,99
2621,-294150,2547090,1211,99
2622,-656340,2660220,1211,99
2623,-1174830,1687650,1211,99
2624,725850,1279320,1211,99
2625,-1052160,2395500,1211,99
2626,-412620,1670160,1211,99
2627,-821910,2753520,1211,99
2628,-1253280,1680780,1211,99
2629,138330,2088810,1211,99
2630,313530,1541340,1211,99
2631,977880,1959930,1211,99
2632,1350150,649590,1211,99
2633,-578730,812340,1211,99
2634,866700,1487700,1211,99
2635,-445200,1648410,1211,99
2636,221790,2132040,1211,99
2637,-977700,1622370,1211,99
2638,917040,1219620,1211,99
2639,472380,1757340,1211,99
2640,-956550,2252010,1211,99
2641,-1637970,1932510,1211,99
2642,180450,1805520,1211,99
2643,-1314090,1034250,1211,99
2644,-2017800,2792640,1211,99
2645,964260,2063370,1211,99
2646,-206220,1479600,1211,99
2647,-515730,867630,1211,99
2648,778470,1058790,1211,99
2649,1202940,1560480,1211,99
2650,-72060,748320,1211,99
2651,-221850,1151430,1211,99
2652,1527090,2402970,1211,99
2653,-2200680,2545200,1211,99
2654,-2224470,1867590,1211,99
2655,693120,1300800,1211,99
2656,195240,1239660,1211,99
2657,-817410,1395990,1211,99
2658,-1961850,2278200,1211,99
2659,442560,2558160,1211,99
2660,25500,2607480,1211,99
2661,-1948290,1588980,1211,99
2662,22020,1745550,1211,99
2663,2023320,2370780,1211,99
2664,24600,2417160,1211,99
2665,-1684800,1972380,1211,99
2666,354930,743610,1211,99
2667,998970,2254770,1211,99
2668,-248070,1018020,1211,99
2669,-260790,1323090,1211,99
2670,-1637490,2482320,1211,99
2671,-1469670,1394760,1211,99
2672,-1206690,1456980,1211,99
2673,1277850,810450,1211,99
2674,-1182240,1149540,1211,99
2675,-1088310,2855970,1211,99
2676,198660,1372500,1211,99
2677,1073550,2055090,1211,99
2678,-618540,2245110,1211,99
2679,-1509330,1657860,1211,99
2680,-1589190,2658240,1211,99
2681,-264330,1855500,1211,99
2682,-1729080,2766210,1211,99
